高中英语单词表
besides  ad.此外；并且 prep.于…之外；除…以外 
beside  prep.在...旁边，在...附近；和...相比 
Berlin  n.柏林(德国首都) 
bent  n.爱好，癖好 a.弯的；决心的，一心的 
bend  n.弯曲 vt.使弯曲，使屈从 vi.弯曲，屈身 
bench  n.长凳；工作台；台座；法官席；全体法官 
belt  n.腰带，皮带；(农作物等)地带 v.用带系上 
below  prep.在…下面，在…以下 ad.在下面，向下 
belonging  n.［常pl.］所有物；行李 
belong  v.在(分类上)属,应归入;在所有权等方面属于 
bell  n.钟，铃(声)；钟形物 
believe  vt.相信，认为 vi.相信，信任，信奉 
belief  n.信任，相信，信念；信仰，信条 
Belgium  比利时(西欧国家) 
being  使用am,is,are+being表示某人暂时性的行为 
behind  prep.在...的背后，(遗留)在..后面；落后于 
beginning  n.开始，开端；起源，早期阶段 
begin  v.(began,begun)开始，着手 
beggar  n.乞丐，穷人，募捐者 
beg  vt.请求，乞求 vi.恳请，行乞 
before  prep.(指时间)在…以前,在..前面，在..之前 
beer  n.啤酒 
beehive  *n.蜂箱 
beefsteak  n．牛排 
beef  n.牛肉 vi.抱怨，诉苦 
bee  n.蜂，蜜蜂；忙碌的人 
bee  n.蜂，蜜蜂；忙碌的人 
bedroom  n.寝室；卧室 
bedclothes  n．(复)被褥，寝具(床单、毯子等) 
bed  n.床,床位；(苗)床,坛；河床，(湖、海的)底 
become  vi.变成，开始变得vt.适合，同…相称 
because  conj.因为，由于 
beauty  n.美，美丽；美人，美丽的事物 
beautiful  a.美的，美丽的；出色的，完美的 
beat  v.(接连地)打，击；心脏等跳动；打败，战胜 
beast  n.兽，野兽；牲畜；凶残的人，令人厌憎的人 
beard  n.(下巴上的)胡须，络腮胡子 
bear  v.经得起；倾向于；携带；生育；承担；怀有 
beancurd  *n.豆腐 
bean  n.豆，蚕豆，豆科植物 
beam  n.(横)梁，衍条；(光线的)束 v.微笑；发光 
beach  n.海滩，沙滩 v.拖(船)上岸 
be  v.(就)是，等于；(存)在；到达，来到，发生 
BC  (或B.C.)公元前(=Before Christ) 
BBC  英国广播公司 
bay  n.海湾，港湾；(建筑物或房间的)分隔间 
battleship  n.战舰 
battlefield  n.战场；争论点 
battlefield  n.战场；争论点 
battle  n.战斗，战役，斗争 vi.战斗，战争，搏斗 
bathroom  n.浴室；盗洗室，卫生间 
bathe  vt.给…洗澡；把…浸入 vi.洗澡；游 n.游泳 
bath  n.洗澡，浴盆；公共浴室 v.洗澡；给…洗澡 
bat  n.球拍；球棒；蝙蝠 v.用棒击，打击球 
Bastille  巴士底狱（在法国巴黎） 
basketball  n.篮球，篮球运动 
basket  n.筐，篮，篓 
basin  n.脸盆，盆；盆地，流域，内海 
basic  a.基本(础)的，根本的；主要的 n.基础(本) 
base  n.基(础)，底(座)；基地 vt.(on)以…为基础 
bargain  n.契约；交易；劳资协议；便宜货 v.讲价钱 
barefooted  ad.&a.赤脚(的) 
Barcelona  巴塞罗纳(西班牙城市) 
bar  n.棍，闩；酒吧；障碍；(光、色等的)带、条 
banker  n.银行家，银行工作人员 
bank  n.堤；银行；田埂；一团 vi.把钱存入银行 
bang  n.巨响，猛击 vi.砰砰作响 vt.砰地敲，猛击 
banana  n.香蕉；芭蕉属植物 
ban  v.取缔，查禁；(from)禁止 n.禁止，禁令 
bamboo  n.竹；竹子 a.用竹子制的 
ballpen  圆珠笔 
balloon  n.气球 vi.如气球般膨胀 
ball  n.球(状物);(正式的)舞会vt.把…捏成球状 
balance  n./v.秤；平衡；艺术作品的和谐；余额,结欠 
bake  v.烤，烘，焙；烧硬，烘干(砖块、陶器等) 
baggage  n.(美)行李 
bag  n.袋，提包 v.把…装入袋中；猎杀；占有 
badly  ad.非常，严重地；坏地，差地，拙劣地 
bad  a.坏的；低劣的；不舒服的；腐败的；严重的 
backward  a.向后的 ad.向后地，倒，逆[=backwards] 
back  a.后面的 ad.向后 v.倒退；支持 n.背；后面 
baby-sitter  n.(代人临时)照看婴儿者 
baby  n.婴儿；年龄最小的人；幼畜或雏鸟 
away  ad.在远处；离开；渐渐远去；一直，不停地 
award  vt.授予(奖品等) 给予 n.奖，奖品，奖学金 
awake  a.醒着的 vt.唤醒，使觉醒 vi.醒来，醒悟到 
await  vt.等候，期待；(事情等)降临于 
avoid  vt.防止，避免；逃避，避开 
average  n.平均，平均数 a.平均的；平常的，普通的 
avenue  n.林荫路，大街；(比喻)途径，渠道，方法 
autumn  n.秋，秋季；成熟期，渐衰期 
author  n.作者，作家，著作人；创始人，发起人 
Australian  a.澳大利亚(人)的，澳州区的 n.澳大利亚人 
Australia  n.澳大利亚(地名) 
aunt  n.姨母，姑母，伯母，婶母，舅母，阿姨 
August  a.尊严的；威严的 
attribute  v.(to)归于，视为n.属性[同]characteristic 
attract  vt.引起的注意(或兴趣等),吸引；引起；激起 
attitude  n.态度，看法(to, toward, about)；姿势 
attentively  adv．专心地，聚精会神地 
attention  n.注意，注意力；立正；特别照顾；照料 
attend  vt.出席，参加；照顾，护理 vi.注意；侍奉 
attempt  vt.企图，试图 n.努力，尝试，企图 
attack  v./n.攻击，抨击；着手，开始 n.(病)发作 
atmosphere  n.大气(层)；空气；气氛，环境；大气压 
Atlantic  plaa.大西洋的 n.(the A-)大西洋 
athlete  n.运动员，体育家，身强力壮的人 
at  prep.[表示价格、速度等]以，达；在..方面 
Aswan  n.阿斯旺(埃及城市) 
astronaut  n.太空人，太空旅行者 
astonishment  n.great surprise; amazement 惊奇，惊讶 
astonishing  adj．令人惊讶的 
astonish  vt.使惊讶，使吃惊 
assistant  a.帮助的，辅助的 n.助手，助教；辅助物 
asleep  a.睡觉，睡着(用作表语) 
ask  vt.问，询问；请求，要求；邀请，约请 
aside  ad.在旁边，到一边 n.旁白；离题的话 
Asian  a.亚洲的，亚洲人的 n.亚洲人 
Asia  n．亚洲 
Asia  n．亚洲 
ashtray  *n.烟灰缸 
ashamed  a.惭愧的，羞耻的，害臊的 
ash  n.灰，灰末；(pl.)骨灰；(pl.)废墟 
as  ad.同样地 conj.由于；像...一样 prep.作为 
artist  n.艺术家，美术家；(某方面的)能手 
article  n.文章，论文；条款，条文；物件；冠词 
art  n.艺术，美术；技术，技艺；文科，人文科学 
arrow  n.箭，矢，箭状物；箭头符号 
arrive  vi.到达；(时间、事件)到来，发生；达到 
arrival  n.到达，到来；到达者，到达物 
arrange  v.安排，筹划；整理，使有条理，排列，布置 
arouse  vt.唤醒，叫醒；唤起，激起 
around  ad.在...周围，到处 prep.在..四周(或附近) 
army  n.军队，陆军，军；大群，大批 
arms  n．兵器，武器 
armchair  n.扶手椅，安乐椅 
arm  n.手臂，扶手，臂状物 v.武装；配备 n.武器 
arithmetic  n.算术，四则运算 
arisen  arise的过去分词 
arise  v.出现，发生；(from)由…引起，由…产生 
argument  n.争论(吵)，辩论；理由;论证 
argue  vi.辩论，争论 vt.辩论，论证；说服，劝说 
area  n.面积；地区，地域；领域，范围 
are  v.是(be的第二人称单数和各人称的复数形式) 
Arctic  a.北极(区)的 n.[the A-]北极，北极圈 
architecture  n.建筑，建筑学；建筑式样或风格，建筑物 
architect  n.建筑师；设计师；缔造者；创造者 
architechure  n 建筑，建筑学 
Arabic  n.阿拉伯语 a.阿拉伯人(语)的，阿拉伯的 
Arab  n.阿拉伯人；阿拉伯马 a.阿拉伯人的 
April  (名)四月 
appreciate  vt.为...表示感激，感谢；欣赏，赏识，评价 
application  n.申请，请求，申请书；应用，实施，实用性 
apple  n.苹果，苹果树 
appearance  n.出现，露面；外表；(在会议等)作短暂露面 
appear  vi.出现；出场；问世；仿佛；出版，发表 
apology  n.道歉，认错，辩解，辩护 
apologize  v.道歉，认错；辩护，辩解 [=apologise] 
apart  ad.分离，离开，隔开 a.分离的，分隔的 
anywhere  ad.无论哪里；(用于否定、疑问等)任何地方 
anyway  ad.不管怎么说，无论如何；不论以何种方式 
anything  pron.任何东西(事物)；无论什么东西(事物) 
anyone  pron.(用于疑问句，否定式)任何人 
anyhow  ad.不管怎么说，无论如何；不论用何种方法 
any  a.(用于否定句、疑问句等)什么,一些;任何的 
anxiously  adv．忧虑地，担心地 
anxious  a.焦虑的，担心的；急于(得到的)，渴望的 
anxiety  n.挂念，焦虑，焦急，忧虑；渴望，热望 
Antarctica  *n.南极洲 
ant  *n.蚁；蚂蚁 
answer  vt.回答，答复，答案 v.回答，答复，响应 
another  a.另一个，又，再 pron.另一个，类似的一个 
announcement  n.布告，通告；声明，预告 
announce  v.正式宣布；发表；通告；广播（电台节目） 
ankle  n.足踝，踝关节 
animal  n.动物，野兽，牲畜 a.动物的，野兽的 
angry  a.生气的，愤怒的；(天气)风雨交加的 
anger  n.愤怒，气愤 vt.使发怒，激怒 vi.发怒 
and  conj.和，与，而且；那么；接连，又 
ancestor  n.祖宗，祖先；原型，先驱 
amusement  n.娱乐，消遣，娱乐活动；快乐，欢乐 
amount  n.总数，数量；数额 v.共计；等同,接近(to) 
among  prep.在…之中；在一群(组)之中；于…之间 
American  a.美国(洲)的；美国人的 n.美国人，美洲人 
America  n.美国 [=the USA]；美洲 
amazing  a.令人吃惊的，使人十分惊奇的 
am  =amplitude modulation调幅广播系统 
always  ad.总是，无例外地；永远，始终 
altogether  ad.完全，总之，全部地；总共；总而言之 
although  conj.尽管，虽然...但是 
also  ad.而且(也)，此外(还)；同样地 
already  ad.已，已经，早已 
aloud  adv.出声地，大声地 
along  ad.向前；和...一起，一同 prep.沿着，顺着 
alone  a.单独的，孤独的 ad.单独地，独自地；仅仅 
almost  adv.几乎，差不多 
allow  vt.允许，准许；承认；给予 vi.(for)考虑到 
all  a.全部的；非常的 ad.完全地，很 pron.全部 
alive  a.活着的；存在的；活跃的；(to)敏感的 
alike  a.同样的，相像的ad.一样地；同程度地　 
Albert Einstein  爱因斯坦(美籍德国理论物理学家) 
alarm  n.惊恐；警报(器) vt.惊动，惊吓；向…报警 
airport  n.机场，航空站，航空港 
airline  n.(飞机)航线 a.(飞机)航线的 
airless  a.缺少空气的；不通风的 
aircraft  n.飞机，飞船，飞行器 
air  n.空气；(复数)神气 vt.(使)通风；晾干 
aim  n.目的；瞄准 vi.(at)目的在于 vt.把…瞄准 
aid  n.援助，救护；助手，辅助物 vi.援助，救援 
ahead  ad.在前面(头)；向(朝)前；提前 
agriculture  n.农业，农艺，农耕 
agricultural  a.农业的；农艺的；农学的 
agreement  n.协定；协议；契约；达成协议；同意，一致 
agree  vi.答应，赞同；适合，一致；商定，约定 
ago  ad.(常和一般过去时的动词连用)以前，…前 
age  n.年龄；时代；老年；长时间 v.(使)变老 
against  prep.对着，逆；反对；违反；紧靠着；对比 
again  ad.再次，另一次；重新；除此，再，更，还 
afterwards  (或afterward)adv.后来，然后，以后 
afternoon  n.下午，午后 
after  prep.在...以后；在...后面 adv.以后，后来 
African  adj.非洲的 n.非洲人，非洲居民 
Africa  n．非洲 
afraid  adj.害怕的，恐惧的；犯愁的，不乐意的 
afford  vt.担负得起(损失、费用、后果等)，买得起 
affect  vt.影响，作用；(疾病)侵袭；感动 
affair  n.[pl.]事务；事情(件)；(个人的)事 
aeroplane  n.(英)飞机 (=airplane) 
advise  vt.忠告，劝告，建议；通知，告知 
advice  n.劝告，忠告，(医生等的)意见 
advertisement  n.广告,公告,启事；广告活动 
advertise  vt.公告，公布；为...做广告 vi.登广告 
adventure  n.冒险，冒险活动，奇遇 vt.大胆进行 
advantage  n.优点，长处，有利条件；利益，好处 
advanced  a.超前的，先进的；高级的；开明的；前进的 
advance  n.前进，预付 vi.前进，进展 vt.促进，推进 
admit  vt.承认，供认；准许…进入，准许...加入 
admire  vt.钦佩,赞赏,羡慕；称赞,夸奖 
address  n.住址；致词 v.向...致词；在信封上写姓名 
add  vt.加；增加(进)；进一步说/写 vi.(to)增添 
AD  (或A.D.)(=Anno Domini)［拉］公元后 
ad  (或A.D.)(=Anno Domini)［拉］公元后 
actually  ad.实际上；(表示惊讶)居然，竟然 
actual  a.实际的；现实的，真实的，目前的 
actress  n.女演员 
actor  n.男演员；演员，行动者 
activity  n.（人脑器官等的）正常活动，活动；行动 
active  adj.活跃的，敏捷的，积极的；在活动中的 
action  n.行动，动作；作用；运转；行为；战斗 
act  v.表演；举动；起作用 n.行为，法令；一幕 
across  prep.横过，越过；在的对面 ad.横过，穿过 
achievement  n.实现，完成，达到；(不可数)成绩；成就 
achieve  vt.实现，完成；达到，得到vi.达到预期目的 
ache  vi.痛；哀怜 n.(指连续)疼痛、酸痛 
according  ad.(与to构成介词)按照，根据 
accident  n.意外遭遇,事故；意外(因素) 
accept  vt.接受，领受；认可，同意 vi.同意，认可 
absent  a.缺席的；缺乏的,不存在的;心不在焉的 
absence  n.缺乏，不存在；缺席，不在；缺席的时间 
abroad  ad.到国外，在国外；在传播，在流传 
above  a.上述的 ad.在上面 prep.在..之上，高于 
about  ad.在周围；大约 prep.关于；在周围 a.准备 
aborigines  n.(复)土著居民 
able  a.有(能力、时间、知识等)做某事，有本事的 
ability  n.能力；本领；才能，才干；专门技能，天资 
A.M.  abbr．(ante meridiem的缩写)上午，午前 
a  art.一(个)；每一(个)；(同类事物中)任一个 

单词 词性、词义 
zoo  n.动物园 
zone  n. 地区 v.分区，划分地带 [同]area 
zero  n.&num.(数词)零；(温度计等)零度；零点 
youthful  a.年轻的，有青春省活力的 
youth  n.青春，青少年时代；男青年[总称]青年们 
yourselves  pron.[反身代词]你们自己；你们亲自 
yourself  pron.[反身代词]你自己；你亲自 
yours  pron.[you的物主代词]你(们)的(所有物) 
your  pron.[you的所有格]你的，你们的 
young  a.年轻的，幼小的；没经验的 n.青年人 
you  pron.你；你们；一个人，任何人 
yet  ad.还，尚，仍然；已经 conj.然而 ad.甚至 
yesterday  n.&ad.昨天；前不久 
yes  ad.是[用于肯定句前]，是的 
yellow  a.黄的，黄色的 n.黄色 
yearly  a.每年的，一年一度的 ad.每年，一年一次地 
